date,best,worst
2016-02,-0.010766328139579841,-0.07652683012303896
2016-03,0.05235751685220746,0.18342319113740813
2016-04,0.03519830795557934,0.14925145145476562
2016-05,0.022347235219931445,-0.05813307289499789
2016-06,-0.020537241813435667,0.012793223568005498
2016-07,0.05342747037968363,0.030429552267305558
2016-08,0.025100796045007864,0.08258462785743177
2016-09,0.014395659134660866,0.055184268078301096
2016-10,-0.00667484820252866,-0.143876051059633
2016-11,0.14934769850457083,0.10465098861604927
2016-12,0.06898013615093075,0.0060408073454164025
2017-01,-0.010566259991028339,0.07593558302236487
2017-02,0.036146967922793746,-0.002635552295250807
2017-03,-0.004402971287418034,-0.01759344472724478
2017-04,0.023298392634605977,-0.06346265560016034
2017-05,-0.008467103782604674,-0.10185348575119858
2017-06,0.051759213336044885,0.09172447282238863
2017-07,-0.007672420040762518,-0.038035852282773695
2017-08,-0.004494818575767562,-0.04460062386468052
2017-09,0.06014089007978325,0.15527410321286877
2017-10,0.014393410142074568,-0.034224919071421014
2017-11,0.023229252595046986,0.0188852150447201
2017-12,-0.010526521034043966,0.03058456502112677
2018-01,0.024870867993740817,0.04723337021074258
2018-02,-0.03162843381222272,-0.06772005307051585
2018-03,0.025839016875834182,-0.028890033650095567
2018-04,0.00767719363750074,0.018455913553480065
2018-05,0.03076285701234484,0.05966964191757142
2018-06,-0.0014488393760984774,0.0026706327957799754
2018-07,0.020435752315243,-0.04730108228221068
2018-08,0.02059554210361966,-0.01378302198136225
2018-09,-0.03966037489168226,-0.027847901078639537
2018-10,-0.07197230040823338,-0.13793124575633553
2018-11,0.015141579276823889,-0.057962053560477206
2018-12,-0.1059021873073652,-0.2417304906029312
2019-01,0.07384201520151688,0.24004536485997957
2019-02,0.05623178868874672,0.039222018185246274
2019-03,-0.053685679265836346,0.04174219291366172
2019-04,0.04727713304018832,-0.02583638475858606
2019-05,-0.05725294216797917,-0.13241456085001116
2019-06,0.05123152474872765,0.005955409615999083
2019-07,0.011395091546000902,-0.0635409309703391
2019-08,-0.05650290658697482,-0.08099171364912762
2019-09,0.04221646376536224,0.03594292855937965
2019-10,0.019010838051908632,-0.04607447944872546
2019-11,0.029089652955299212,0.04999456809266122
2019-12,0.02983736193709771,0.14644506392301992
2020-01,-0.05055518986610449,-0.015683558199089013
2020-02,-0.09808109834542844,-0.059464700397511464
2020-03,-0.2461124740168452,-0.3018732265388826
2020-04,0.09388185420015359,0.4951345676986966
2020-05,-0.006904726155917148,0.09440920873144933
2020-06,0.029303210421120426,0.1942283674509963
2020-07,-0.03201141240009745,0.06447566143237055
2020-08,0.03896640462364301,-0.01993961833009961
2020-09,-0.041934215020155506,-0.06841108981985597
2020-10,0.07314386648882644,-0.04151659519760868
2020-11,0.1330709598213434,0.3679513930506073
2020-12,0.06971370144165118,0.13671161163481885
2021-01,0.0068136603321181585,0.3519531671423465
2021-02,0.10907293141703117,0.16463725584209896
2021-03,0.07673853289103132,-0.019415014566111485
2021-04,0.02655819175692157,0.03252636542485563
2021-05,0.039849788823048564,0.013794627764145851
2021-06,-0.0178494046142441,0.07107418231491464
2021-07,0.0028419198903429903,-0.14005057495320214
2021-08,0.04011888323155343,-0.0036531188373919482
2021-09,0.01135652304277754,-0.025839185350341704
2021-10,0.04102573003008726,0.007526381263742234
2021-11,-0.012301178541674727,-0.12394838563166558
2021-12,0.043758116052777005,-0.03953159698750823
2022-01,0.0021891421118198136,-0.08783658656364421
2022-02,0.0036151470913318895,0.019121594278840352
2022-03,-0.021765827552298996,0.08337476523825899
